MYBVM0902659,0.00,VM090265,1MDB IMTN T1 29.11.2017 SN,1MDB,IMTN,29/05/2009,29/11/2017,N/A,N/A
MYBVM0902667,0.00,VM090266,1MDB IMTN T1 29.05.2018 SN,1MDB,IMTN,29/05/2009,29/05/2018,N/A,N/A
MYBVM0903251,0.00,VM090325,1MDB IMTN T2 29.11.2017 SN,1MDB,IMTN,29/05/2009,29/11/2017,N/A,N/A
MYBVM0903269,0.00,VM090326,1MDB IMTN T2 29.05.2018 SN,1MDB,IMTN,29/05/2009,29/05/2018,N/A,N/A
MYBVM0903855,0.00,VM090385,1MDB IMTN T3 29.11.2017 SN,1MDB,IMTN,29/05/2009,29/11/2017,N/A,N/A
MYBVM0903863,0.00,VM090386,1MDB IMTN T3 29.05.2018 SN,1MDB,IMTN,29/05/2009,29/05/2018,N/A,N/A
MYBVM0904457,0.00,VM090445,1MDB IMTN T4 29.11.2017 SN,1MDB,IMTN,29/05/2009,29/11/2017,N/A,N/A
MYBVM0904465,0.00,VM090446,1MDB IMTN T4 29.05.2018 SN,1MDB,IMTN,29/05/2009,29/05/2018,N/A,N/A
MYBVM0905058,0.00,VM090505,1MDB IMTN T5 29.11.2017 SN,1MDB,IMTN,29/05/2009,29/11/2017,N/A,N/A
MYBVM0905066,0.00,VM090506,1MDB IMTN T5 29.05.2018 SN,1MDB,IMTN,29/05/2009,29/05/2018,N/A,N/A
MYBVM0905652,0.00,VM090565,1MDB IMTN T6 29.11.2017 SN,1MDB,IMTN,29/05/2009,29/11/2017,N/A,N/A
MYBVM0905660,0.00,VM090566,1MDB IMTN T6 29.05.2018 SN,1MDB,IMTN,29/05/2009,29/05/2018,N/A,N/A
MYBVM0906254,0.00,VM090625,1MDB IMTN T7 29.11.2017 SN,1MDB,IMTN,29/05/2009,29/11/2017,N/A,N/A
MYBVM0906262,0.00,VM090626,1MDB IMTN T7 29.05.2018 SN,1MDB,IMTN,29/05/2009,29/05/2018,N/A,N/A
MYBVM0906858,0.00,VM090685,1MDB IMTN T8 29.11.2017 SN,1MDB,IMTN,29/05/2009,29/11/2017,N/A,N/A
MYBVM0906866,0.00,VM090686,1MDB IMTN T8 29.05.2018 SN,1MDB,IMTN,29/05/2009,29/05/2018,N/A,N/A
MYBVM0908425,0.00,VM090842,PRASARANA IMTN 0% 28.03.2018 SN,PRASARANA,IMTN,28/09/2009,28/03/2018,N/A,N/A
MYBVM0908433,0.00,VM090843,PRASARANA IMTN 0% 28.09.2018 SN,PRASARANA,IMTN,28/09/2009,28/09/2018,N/A,N/A
MYBVM0908722,0.00,VM090872,PRASARANA IMTN 0% 28.03.2018 SN,PRASARANA,IMTN,28/09/2009,28/03/2018,N/A,N/A
MYBVM0908730,0.00,VM090873,PRASARANA IMTN 0% 28.09.2018 SN,PRASARANA,IMTN,28/09/2009,28/09/2018,N/A,N/A
MYBVM1002640,0.00,VM100264,MDV IMTN 0% 26.02.2019 SN,MDV,IMTN,26/08/2010,26/02/2019,N/A,N/A
MYBVM1002657,0.00,VM100265,MDV IMTN 0% 26.08.2019 SN,MDV,IMTN,26/08/2010,26/08/2019,N/A,N/A
MYBVM1003390,0.00,VM100339,PUTRAJAYA IMTN 0% 05.04.2019 SN,PUTRAJAYA,IMTN,05/10/2010,05/04/2019,N/A,N/A
MYBVM1003408,0.00,VM100340,PUTRAJAYA IMTN 0% 07.10.2019 SN,PUTRAJAYA,IMTN,05/10/2010,07/10/2019,N/A,N/A
MYBVM1100733,0.00,VM110073,RANTAU IMTN 0% 12.11.2019 SN,RANTAU,IMTN,12/05/2011,12/11/2019,N/A,N/A
MYBVM1100741,0.00,VM110074,RANTAU IMTN 0% 12.05.2020 SN,RANTAU,IMTN,12/05/2011,12/05/2020,N/A,N/A
MYBVM1101889,0.00,VM110188,PUTRAJAYA IMTN 0% 26.11.2019 SN,PUTRAJAYA,IMTN,26/05/2011,26/11/2019,N/A,N/A
MYBVM1101897,0.00,VM110189,PUTRAJAYA IMTN 0% 26.05.2020 SN,PUTRAJAYA,IMTN,26/05/2011,26/05/2020,N/A,N/A
MYBVM1102770,0.00,VM110277,PRASARANA IMTN 0% 04.02.2020 SN,PRASARANA,IMTN,04/08/2011,04/02/2020,N/A,N/A
MYBVM1102788,26100000.00,VM110278,PRASARANA IMTN 0% 04.08.2020 SN,PRASARANA,IMTN,04/08/2011,04/08/2020,N/A,N/A
MYBVM1103075,0.00,VM110307,PRASARANA IMTN 0% 04.02.2020 SN,PRASARANA,IMTN,04/08/2011,04/02/2020,N/A,N/A
MYBVM1103083,16600000.00,VM110308,PRASARANA IMTN 0% 04.08.2020 SN,PRASARANA,IMTN,04/08/2011,04/08/2020,N/A,N/A
MYBVM1103810,265000000.00,VM110381,PTP IMTN 4.039% 07.09.2020,PTP,IMTN,27/09/2011,07/09/2020,N/A,N/A
MYBVM1104263,520000000.00,VM110426,MANJUNG IMTN 4.120% 25.11.2020 - Series 1 (5),MANJUNG,IMTN,25/11/2011,25/11/2020,N/A,AAA
MYBVM1104453,150000000.00,VM110445,ANIH IMTN 5.00% 27.11.2020 - Tranche 7,ANIH,IMTN,29/11/2011,27/11/2020,AA_*I_*S,N/A
MYBVM1104719,0.00,VM110471,SATSSB IMTN 0% 29.05.2020 SN,SATSSB,IMTN,30/11/2011,29/05/2020,N/A,N/A
MYBVM1104727,5315835.62,VM110472,SATSSB IMTN 0% 30.11.2020 SN,SATSSB,IMTN,30/11/2011,30/11/2020,N/A,N/A
MYBVM1200087,500000000.00,VM120008,PLUS BERHAD IMTN 4.310% 12.01.2021 - Series 1 (5),PLUS BERHAD,IMTN,12/01/2012,12/01/2021,AAA_*I_*S,N/A
MYBVM1200772,35000000.00,VM120077,TBEI IMTN 5.020% 15.09.2020,TBEI,IMTN,16/03/2012,15/09/2020,N/A,AA3
MYBVM1200780,35000000.00,VM120078,TBEI IMTN 5.080% 16.03.2021,TBEI,IMTN,16/03/2012,16/03/2021,N/A,AA3
MYBVM1202976,30000000.00,VM120297,KIMANIS IMTN 4.850% 06.08.2021 - Tranche No. 6,KIMANIS,IMTN,08/08/2012,06/08/2021,AA-_*I_*S,N/A
MYBVM1203214,320000000.00,VM120321,TANJUNG BP IMTN 4.790% 16.08.2021,TANJUNG BP,IMTN,16/08/2012,16/08/2021,N/A,AA2
MYBVM1203339,400000000.00,VM120333,CTX IMTN 4.050% 27.08.2021 - Series 5,CTX,IMTN,29/08/2012,27/08/2021,AAA_*I_*S,N/A
MYBVM1203701,0.00,VM120370,EDARAN SWM IMTN 5.550% 05.10.2021 - Tranche 6,EDARAN SWM,IMTN,05/10/2012,05/10/2021,N/A,N/A
MYBVM1203842,20000000.00,VM120384,PUTRAJAYA IMTN 25.10.2021 SERIES 3 TRANCHE 006,PUTRAJAYA,IMTN,25/10/2012,25/10/2021,AAA_*I_*S,N/A
MYBVM1203891,180000000.00,VM120389,PUTRAJAYA IMTN 25.10.2021 SERIES 3 TRANCHE 005,PUTRAJAYA,IMTN,25/10/2012,25/10/2021,AAA_*I_*S,N/A
MYBVM1204485,1642687.12,VM120448,SATSSB IMTN 0% 14.06.2021 SN,SATSSB,IMTN,14/12/2012,14/06/2021,N/A,N/A
MYBVM1204493,1651712.88,VM120449,SATSSB IMTN 0% 14.12.2021 SN,SATSSB,IMTN,14/12/2012,14/12/2021,N/A,N/A
MYBVM1300283,70000000.00,VM130028,TTPC IMTN 4.630% 30.07.2021 - Series 16,TTPC,IMTN,31/01/2013,30/07/2021,N/A,AA1
MYBVM1300291,55000000.00,VM130029,TTPC IMTN 4.670% 31.01.2022 - Series 17,TTPC,IMTN,31/01/2013,31/01/2022,N/A,AA1
MYBVM1300408,20000000.00,VM130040,JATI IMTN 5.010% 31.01.2022,JATI,IMTN,31/01/2013,31/01/2022,N/A,AA3
MYBVM1300416,40000000.00,VM130041,JATI IMTN 4.960% 30.07.2021,JATI,IMTN,31/01/2013,30/07/2021,N/A,AA3
MYBVM1300598,30000000.00,VM130059,CSSB IMTN 4.680% 31.01.2022,CSSB,IMTN,31/01/2013,31/01/2022,AA-_*I_*S,N/A
MYBVM1300846,0.00,VM130084,THP IMTN 5.750% 25.02.2022,THP,IMTN,25/02/2013,25/02/2022,N/A,N/A
MYBVM1301687,20000000.00,VM130168,KIMANIS IMTN 4.850% 14.12.2021 - Tranche No 26,KIMANIS,IMTN,14/06/2013,14/12/2021,AA-_*I_*S,N/A
MYBVM1301695,15000000.00,VM130169,KIMANIS IMTN 4.850% 14.06.2022 - Tranche No 27,KIMANIS,IMTN,14/06/2013,14/06/2022,AA-_*I_*S,N/A
MYBVM1301893,55000000.00,VM130189,TANJUNG O&M IMTN 4.900% 01.07.2022,TANJUNG O&M,IMTN,01/07/2013,01/07/2022,AA-_*I_*S,N/A
MYBVM1302040,110000000.00,VM130204,KEVSB IMTN 4.630% 05.07.2022,KEVSB,IMTN,05/07/2013,05/07/2022,AA+_*I_*S,N/A
MYBVM1302867,20000000.00,VM130286,ACSB IMTN 5.600% 18.11.2022,ACSB,IMTN,19/11/2013,18/11/2022,AA-_*I_*S,N/A
MYBVM1302990,120000000.00,VM130299,KESTURI IMTN 4.25% 02.12.2022 - IMTN 4,KESTURI,IMTN,02/12/2013,02/12/2022,AA-_*I_*S,N/A
MYBVM1303451,340000000.00,VM130345,MALAKOFF POW IMTN 5.350% 16.12.2022,MALAKOFF POW,IMTN,17/12/2013,16/12/2022,AA-_*I_*S,N/A
MYBVM1303717,129000000.00,VM130371,JKSB IMTN 0% 23.12.2022,JKSB,IMTN,24/12/2013,23/12/2022,N/A,N/A
MYBVM1303840,760238126.68,VM130384,BGSM MGMT IMTN 7.100% 28.12.2022 - Issue No 6,BGSM MGMT,IMTN,27/12/2013,28/12/2022,N/A,AA3
MYBVM1400224,70000000.00,VM140022,BFB IMTN 5.000% 20.01.2023,BFB,IMTN,24/01/2014,20/01/2023,N/A,AA2
MYBVM1400745,26000000.00,VM140074,RANTAU IMTN 0% 26.09.2022 SN,RANTAU,IMTN,26/03/2014,26/09/2022,N/A,AAA
MYBVM1400752,26000000.00,VM140075,RANTAU IMTN 0% 27.03.2023 SN,RANTAU,IMTN,26/03/2014,27/03/2023,N/A,AAA
MYBVM1400927,75000000.00,VM140092,WESTPORTS IMTN 4.750% 03.04.2023,WESTPORTS,IMTN,03/04/2014,03/04/2023,AA+_*I_*S,N/A
MYBVM1401875,100000000.00,VM140187,AQUASAR IMTN 4.920% 18.07.2023,AQUASAR,IMTN,18/07/2014,18/07/2023,N/A,AAA(S)
MYBVM1402568,10950000.00,VM140256,BPMB IMTN 0% 13.03.2023 SN,BPIMB,IMTN,12/09/2014,13/03/2023,N/A,N/A
MYBVM1402576,10950000.00,VM140257,BPMB IMTN 0% 12.09.2023 SN,BPIMB,IMTN,12/09/2014,12/09/2023,N/A,N/A
MYBVM1402766,21375000.00,VM140276,BPMB IMTN 0% 13.03.2023 SN,BPIMB,IMTN,12/09/2014,13/03/2023,N/A,N/A
MYBVM1402774,21375000.00,VM140277,BPMB IMTN 0% 12.09.2023 SN,BPIMB,IMTN,12/09/2014,12/09/2023,N/A,N/A
MYBVM1403061,21825000.00,VM140306,BPMB IMTN 0% 13.03.2023 SN,BPIMB,IMTN,12/09/2014,13/03/2023,N/A,N/A
MYBVM1403079,21825000.00,VM140307,BPMB IMTN 0% 12.09.2023 SN,BPIMB,IMTN,12/09/2014,12/09/2023,N/A,N/A
MYBVM1403475,105000000.00,VM140347,KESAS IMTN 4.850% 10.08.2023,KESAS,IMTN,10/10/2014,10/08/2023,N/A,AA2
MYBVM1403509,300000000.00,VM140350,WCT IMTN 5.170% 23.10.2023,WCT,IMTN,23/10/2014,23/10/2023,AA-_*I_*S,N/A
MYBVM1403889,65000000.00,VM140388,JKSB IMTN 4.900% 08.12.2023,JKSB,IMTN,10/12/2014,08/12/2023,N/A,N/A
MYBVM1403988,25000000.00,VM140398,K-PROHAWK IMTN 5.080% 22.12.2023,K-PROHAWK,IMTN,22/12/2014,22/12/2023,N/A,AA2
MYBVM1404077,30000000.00,VM140407,K-PROHAWK IMTN 5.050% 22.06.2023,K-PROHAWK,IMTN,22/12/2014,22/06/2023,N/A,AA2
MYBVM1404192,450000000.00,VM140419,BMSB IMTN 0.350% 29.12.2023,BMSB,IMTN,29/12/2014,29/12/2023,N/A,N/A
MYBVM1501179,95000000.00,VM150117,JKSB IMTN 5.100% 29.05.2024,JKSB,IMTN,29/05/2015,29/05/2024,N/A,N/A
MYBVM1501435,30000000.00,VM150143,TSM IMTN 5.920% 28.06.2024,TSM,IMTN,29/06/2015,28/06/2024,N/A,N/A
MYBVM1501534,250000000.00,VM150153,PUTRAJAYA IMTN 29.07.2024 SERIES 12 TRANCHE 015,PUTRAJAYA,IMTN,29/07/2015,29/07/2024,AAA_*I_*S,N/A
MYBVM1502086,15000000.00,VM150208,PROJEK SMART IMTN 5.300% 30.09.2024,PROJEK SMART,IMTN,30/09/2015,30/09/2024,N/A,AA2
MYBVM1502292,75000000.00,VM150229,JKSB IMTN 5.100% 21.10.2024,JKSB,IMTN,21/10/2015,21/10/2024,N/A,N/A
MYBVM1502623,95000000.00,VM150262,PBB ABS-IMTN 5.150% 10.05.2024 (CLASS A),PBB,ABS-IMTN,13/11/2015,10/05/2024,N/A,AAA
MYBVM1502656,125000000.00,VM150265,PBB ABS-IMTN 5.450% 10.05.2024 (CLASS D),PBB,ABS-IMTN,13/11/2015,10/05/2024,N/A,AAA(FG)
MYBVM1502664,97380700.00,VM150266,PBB ABS-IMTN 15.000% 10.05.2024 (SUB CLASS E),PBB,ABS-IMTN,13/11/2015,10/05/2024,N/A,N/A
MYBVM1502904,125000000.00,VM150290,JEP IMTN 5.350% 04.06.2024 - Tranche 7,JEP,IMTN,04/12/2015,04/06/2024,AA-_*I_*S,N/A
MYBVM1502912,175000000.00,VM150291,JEP IMTN 5.400% 04.12.2024 - Tranche 8,JEP,IMTN,04/12/2015,04/12/2024,AA-_*I_*S,N/A
MYBVM1503464,100000000.00,VM150346,SAMALAJU IMTN 5.15% 27.12.2024 - Issue No. 2,SAMALAJU,IMTN,28/12/2015,27/12/2024,N/A,AA1(S)
MYBVM1600245,10000000.00,VM160024,TSM IMTN 6.020% 24.02.2025,TSM,IMTN,24/02/2016,24/02/2025,N/A,N/A
MYBVM1600518,2634000.00,VM160051,HYB IMTN Tranche 1 Series 7,HYB,IMTN,31/03/2016,31/03/2025,N/A,N/A
MYBVM1600609,230000000.00,VM160060,PUTRAJAYA IMTN 11.04.2025,PUTRAJAYA,IMTN,11/04/2016,11/04/2025,AAA_*I_*S,N/A
MYBVM1600773,5060000.00,VM160077,PUTRAJAYA IMTN 0% 11.10.2024 SN,PUTRAJAYA,IMTN,11/04/2016,11/10/2024,AAA_*I_*S,N/A
MYBVM1600781,5060000.00,VM160078,PUTRAJAYA IMTN 0% 11.04.2025 SN,PUTRAJAYA,IMTN,11/04/2016,11/04/2025,AAA_*I_*S,N/A
MYBVM1601136,0.00,VM160113,HYB IMTN Tranche 2 Series 7,HYB,IMTN,26/04/2016,25/04/2025,N/A,N/A
MYBVM1601359,50000000.00,VM160135,MEX II IMTN 5.500% 29.04.2025 - Issue No. 5,MEX II,IMTN,29/04/2016,29/04/2025,AA-_*I_*S,N/A
MYBVM1601813,25000000.00,VM160181,ALDZAHAB ABS-IMTN 20.12.2024 (Class B),ALDZAHAB,ABS-IMTN,21/06/2016,20/12/2024,N/A,AA3
MYBVM1602050,17400000.00,VM160205,CHELLAM IMTN 0% 24.06.2025,CHELLAM,IMTN,24/06/2016,24/06/2025,N/A,N/A
MYBVM1602118,8600000.00,VM160211,CHELLAM IMTN 5.900% 24.06.2025,CHELLAM,IMTN,24/06/2016,24/06/2025,N/A,N/A
MYBVM1602381,840000000.00,VM160238,MAXIS BBAND IMTN 5.400% 20.06.2025-Series No 0001,MAXIS BBAND,IMTN,29/07/2016,20/06/2025,N/A,N/A
MYBVM1602480,470000000.00,VM160248,SARAWAKHIDRO IMTN 4.38% 11.08.2025,BAKUNHYDRO,IMTN,11/08/2016,11/08/2025,N/A,AAA
MYBVM1602563,5000000.00,VM160256,LDF3 IMTN 5.040% 22.08.2025,LDF3,IMTN,23/08/2016,22/08/2025,AA-_*I_*S,N/A
MYBVM1602902,35000000.00,VM160290,ALDZAHAB ABS-IMTN 28.03.2025 (CLASS B TRANCHE 2),ALDZAHAB,ABS-IMTN,29/09/2016,28/03/2025,N/A,AA3
MYBVM1602910,26000000.00,VM160291,ALDZAHAB ABS-IMTN 28.03.2025 (CLASS C TRANCHE 2),ALDZAHAB,ABS-IMTN,29/09/2016,28/03/2025,N/A,N/A
MYBVM1603090,37500000.00,VM160309,EDARAN SWM IMTN 6.00% 4.4.2025 - Series 2 T14,EDARAN SWM,IMTN,05/10/2016,04/04/2025,N/A,N/A
MYBVM1603108,37500000.00,VM160310,EDARAN SWM IMTN 6.00% 3.10.2025 - Series 2 T15,EDARAN SWM,IMTN,05/10/2016,03/10/2025,N/A,N/A
MYBVM1603496,19125000.00,VM160349,BPMB IMTN 0% 05.05.2025 SN,BPIMB,IMTN,04/11/2016,05/05/2025,N/A,AAA
MYBVM1603504,19125000.00,VM160350,BPMB IMTN 0% 04.11.2025 SN,BPIMB,IMTN,04/11/2016,04/11/2025,N/A,AAA
MYBVM1603694,4512500.00,VM160369,BPMB IMTN 0% 05.05.2025 SN,BPIMB,IMTN,04/11/2016,05/05/2025,N/A,AAA
MYBVM1603702,4512500.00,VM160370,BPMB IMTN 0% 04.11.2025 SN,BPIMB,IMTN,04/11/2016,04/11/2025,N/A,AAA
MYBVM1603991,11385000.00,VM160399,BPMB IMTN 0% 05.05.2025 SN,BPIMB,IMTN,04/11/2016,05/05/2025,N/A,AAA
MYBVM1604007,11385000.00,VM160400,BPMB IMTN 0% 04.11.2025 SN,BPIMB,IMTN,04/11/2016,04/11/2025,N/A,AAA
MYBVM1700201,25000000.00,VM170020,RANTAU IMTN 0% 17.07.2025 SN,RANTAU,IMTN,17/01/2017,17/07/2025,N/A,AAA(S)
MYBVM1700219,25000000.00,VM170021,RANTAU IMTN 0% 19.01.2026 SN,RANTAU,IMTN,17/01/2017,19/01/2026,N/A,AAA(S)
MYBVM1700599,17430000.00,VM170059,BPMB IMTN 0% 02.09.2025 SN,BPIMB,IMTN,02/03/2017,02/09/2025,N/A,AAA
MYBVM1700607,17430000.00,VM170060,BPMB IMTN 0% 02.03.2026 SN,BPIMB,IMTN,02/03/2017,02/03/2026,N/A,AAA
MYBVM1700896,6930000.00,VM170089,BPMB IMTN 0% 02.09.2025 SN,BPIMB,IMTN,02/03/2017,02/09/2025,N/A,AAA
MYBVM1700904,6930000.00,VM170090,BPMB IMTN 0% 02.03.2026 SN,BPIMB,IMTN,02/03/2017,02/03/2026,N/A,AAA
MYBVM1701357,22000000.00,VM170135,ALDZAHAB ABS-IMTN 29.09.2025 (CLASS C TRANCHE 3),ALDZAHAB,ABS-IMTN,29/03/2017,29/09/2025,N/A,N/A
MYBVM1701365,45000000.00,VM170136,ALDZAHAB ABS-IMTN 29.09.2025(CLASS B TRANCHE 3),ALDZAHAB,ABS-IMTN,29/03/2017,29/09/2025,N/A,AA3
MYBVM1701654,300000000.00,VM170165,PUTRAJAYA IMTN 26.05.2026 SERIES 14 TRANCHE 017,PUTRAJAYA,IMTN,26/05/2017,26/05/2026,AAA_*I_*S,N/A
MYBVM1701936,40000000.00,VM170193,SPRE IMTN 5.110% 17.07.2026,SPRE,IMTN,17/07/2017,17/07/2026,N/A,AA3
MYBVM1702165,20000000.00,VM170216,TADAU SRI SUKUK 5.50% 27.07.2026 (Tranche 8),TADAU ENERGY,IMTN,27/07/2017,27/07/2026,N/A,AA3
MYBVM1702546,35000000.00,VM170254,ALDZAHAB ABS-IMTN 11.03.2026 (CLASS B TRANCHE 4),ALDZAHAB,ABS-IMTN,11/09/2017,11/03/2026,N/A,AA3
MYBVM1702553,20000000.00,VM170255,ALDZAHAB ABS-IMTN 11.03.2026 (CLASS C TRANCHE 4),ALDZAHAB,ABS-IMTN,11/09/2017,11/03/2026,N/A,N/A
MYBVM1702587,150000000.00,VM170258,PBSB IMTN 4.550% 11.09.2026,PBSB,IMTN,12/09/2017,11/09/2026,AAA_*I_*S,N/A
MYBVM1702769,1852000.00,VM170276,HYB Tranche 3 Series 7- 25.09.2026,HYB,IMTN,28/09/2017,25/09/2026,N/A,N/A
MYBVM1702876,30000000.00,VM170287,QSPS Green SRI Sukuk 5.440% 06.04.2026 - T15,QSPS,IMTN,06/10/2017,06/04/2026,N/A,N/A
MYBVM1703023,30000000.00,VM170302,QSPS Green SRI Sukuk 5.480% 06.10.2026 - T16,QSPS,IMTN,06/10/2017,06/10/2026,N/A,N/A
MYBVM1703494,115000000.00,VM170349,SPG IMTN 4.940% 30.04.2026,SPG,IMTN,31/10/2017,30/04/2026,N/A,N/A
MYBVM1703502,120000000.00,VM170350,SPG IMTN 4.970% 30.10.2026,SPG,IMTN,31/10/2017,30/10/2026,N/A,N/A
MYBVM1800118,200000000.00,VM180011,EDRA ENERGY IMTN 5.880% 03.07.2026 - Tranche No 10,EDRA ENERGY,IMTN,05/01/2018,03/07/2026,N/A,N/A
MYBVM1800126,155000000.00,VM180012,EDRA ENERGY IMTN 5.910% 05.01.2027 - Tranche No 11,EDRA ENERGY,IMTN,05/01/2018,05/01/2027,N/A,N/A
MYBVM1800456,60000000.00,VM180045,SAJC IMTN 5.490% 26.01.2027 - Tranche 8,SAJC,IMTN,26/01/2018,26/01/2027,N/A,N/A
MYBVM1800563,15000000.00,VM180056,SINAR KAMIRI IMTN 5.520% 29.01.2027,SINAR KAMIRI,IMTN,30/01/2018,29/01/2027,N/A,N/A
MYBVM1800910,45000000.00,VM180091,ALDZAHAB ABS-IMTN 15.09.2026 (CLASS B TRANCHE 5),ALDZAHAB,ABS-IMTN,16/03/2018,15/09/2026,N/A,N/A
MYBVM1800928,26520000.00,VM180092,ALDZAHAB ABS-IMTN 15.09.2026 (CLASS C TRANCHE 5),ALDZAHAB,ABS-IMTN,16/03/2018,15/09/2026,N/A,N/A
MYBVM1801041,70000000.00,VM180104,ASIANFIN IMTN 5.300% 21.10.2026,MBSBBANK,IMTN,02/04/2018,21/10/2026,N/A,N/A
MYBVM1801702,15000000.00,VM180170,UITM SOLAR IMTN 5.700% 27.04.2027,UITM SOLAR,IMTN,27/04/2018,27/04/2027,N/A,N/A
MYBVM1801785,95000000.00,VM180178,KPC IMTN Floating Rate 30.04.2027 (Tranche 1),KPC,IMTN,02/05/2018,30/04/2027,N/A,N/A
MYBVM1802361,65000000.00,VM180236,KPC IMTN FLOATING RATE (TRANCHE 1) 29.01.2027,KPC,IMTN,30/07/2018,29/01/2027,N/A,N/A
MYBVM1803351,410000000.00,VM180335,SUKE IMTN 6.480% 26.11.2027,SUKE,IMTN,27/11/2018,26/11/2027,N/A,N/A
MYBVM1803401,130000000.00,VM180340,SUKE IMTN 5.060% 26.11.2027,SUKE,IMTN,30/11/2018,26/11/2027,N/A,N/A
MYBVM1803484,300000000.00,VM180348,PRASARANASUKUK MURABAHAH 4.440% 03.12.2027 - S9,PRASARANA,IMTN,04/12/2018,03/12/2027,N/A,N/A
MYBVM1803526,50000000.00,VM180352,TOUCH MOBILE IMTN 6.700% 07.12.2027,TOUCH MOBILE,IMTN,07/12/2018,07/12/2027,N/A,N/A
MYBVM1900017,240000000.00,VM190001,ARSB IMTN 4.650% 07.01.2028 - Third Sukuk,ARSB,IMTN,07/01/2019,07/01/2028,N/A,N/A
MYBVM1900397,2100000.00,VM190039,PGA IMTN 5.500% 25.02.2028,PGA,IMTN,28/02/2019,25/02/2028,N/A,N/A
MYBVM1900660,45000000.00,VM190066,ZAMARAD ABS-IMTN 27.09.2027 (Class B),ZAMARAD,ABS-IMTN,27/03/2019,27/09/2027,N/A,N/A
MYBVM1900678,25000000.00,VM190067,ZAMARAD ABS-IMTN 27.09.2027 (Class C),ZAMARAD,ABS-IMTN,27/03/2019,27/09/2027,N/A,N/A
MYBVM1901080,70000000.00,VM190108,PNBMV IMTN 4.810% 28.12.2027 (Tranche 2 Series 2),PNBMV,IMTN,28/06/2019,28/12/2027,N/A,N/A
MYBVM1901262,20000000.00,VM190126,ZAMARAD ABS-IMTN 26.01.2028 (Class B Tranche 2),ZAMARAD,ABS-IMTN,26/07/2019,26/01/2028,N/A,N/A
MYBVM1901270,8000000.00,VM190127,ZAMARAD ABS-IMTN 26.01.2028 (Class C Tranche 2),ZAMARAD,ABS-IMTN,26/07/2019,26/01/2028,N/A,N/A
MYBVM1901544,30000000.00,VM190154,TH1 IMTN 5.050% 04.08.2028 (Series 6),TH1,IMTN,06/08/2019,04/08/2028,N/A,N/A
MYBVM1901999,25000000.00,VM190199,CYPARK REF IMTN 5.110% 30.06.2028,CYPARK REF,IMTN,11/10/2019,30/06/2028,N/A,N/A
MYBVM1902377,60000000.00,VM190237,SCC IMTN 4.180% 15.11.2028,SCC,IMTN,15/11/2019,15/11/2028,N/A,N/A
MYBVM1902559,20000000.00,VM190255,ZAMARAD ABS-IMTN 19.05.2028 CLASS B TRANCHE 3,ZAMARAD,ABS-IMTN,19/11/2019,19/05/2028,N/A,N/A
MYBVM1902567,8000000.00,VM190256,ZAMARAD ABS-IMTN 19.05.2028 (CLASS C TRANCHE 3),ZAMARAD,ABS-IMTN,19/11/2019,19/05/2028,N/A,N/A
MYBVM1903003,50000000.00,VM190300,AZRB CAPITAL IMTN 5.100% 26.12.2028,AZRB CAPITAL,IMTN,26/12/2019,26/12/2028,N/A,N/A
MYBVM1903292,24000000.00,VM190329,SFSB IMTN 26.12.2028 Tranche 2 Series 14,SFSB,IMTN,26/12/2019,26/12/2028,N/A,N/A
MYBVM1903300,24000000.00,VM190330,SFSB IMTN 26.06.2028 Tranche 2 Series 13,SFSB,IMTN,26/12/2019,26/06/2028,N/A,N/A
MYBVM1903474,15000000.00,VM190347,SEP IMTN 4.700% 27.12.2028,SEP,IMTN,27/12/2019,27/12/2028,N/A,N/A
MYBVM2000262,15000000.00,VM200026,SEMARAK SENIOR SUKUK TRANCHE 1 (CLASS A S5),SEMARAK,ABS-IMTN,28/02/2020,28/02/2029,N/A,N/A
MYBVM2001054,10000000.00,VM200105,TOUCH MOBILE IMTN Floating Rate 29.06.2029,TOUCH MOBILE,IMTN,29/06/2020,29/06/2029,N/A,N/A
MYBVM2001211,700000000.00,VM200121,PRASARANA SUKUK MURABAHAH 3.06% 10.07.2029 - S15,PRASARANA,IMTN,10/07/2020,10/07/2029,N/A,N/A
MYBVM2001344,15000000.00,VM200134,LESB IMTN 4.350% 16.07.2029 Series 9,LESB,IMTN,16/07/2020,16/07/2029,N/A,N/A
MYBVN0501764,102350500.00,VN050176,S POWER IMTN 3471D 05.11.2014 SN,S POWER,IMTN,05/05/2005,05/11/2014,N/A,C1
MYBVN0501772,102350500.00,VN050177,S POWER IMTN 3652D 05.05.2015 SN,S POWER,IMTN,05/05/2005,05/05/2015,N/A,C1
MYBVN0506946,0.00,VN050694,S POWER IMTN 3471D 19.11.2014 SN,S POWER,IMTN,19/05/2005,19/11/2014,N/A,N/A
MYBVN0506953,0.00,VN050695,S POWER IMTN 3652D 19.05.2015 SN,S POWER,IMTN,19/05/2005,19/05/2015,N/A,N/A
MYBVN0507258,0.00,VN050725,S POWER IMTN 3471D 19.11.2014 SN,S POWER,IMTN,19/05/2005,19/11/2014,N/A,N/A
MYBVN0507266,0.00,VN050726,S POWER IMTN 3652D 19.05.2015 SN,S POWER,IMTN,19/05/2005,19/05/2015,N/A,N/A
MYBVN0509908,0.00,VN050990,MEX IMTN 0% 28.07.2014 SN,MEX,IMTN,28/07/2005,28/07/2014,N/A,N/A
